772826813261307904	P
772848455429529601	P
772847247444893697	NONE
772846855088726016	P
772846773131939840	N
772841667955138560	N
772851847681961985	N
772844652634529792	N
772850133574778885	N
772869090578931712	N
772869049780957184	P
772840400373608448	P
772840393167802369	P
772828909851254784	N
772879040965378052	NEU
772884229705363456	N
772883514182209536	N
772883194668584960	N
772882913696313345	N
772882421607956480	P
772881721457045504	N
772876621606952961	P
772880457214091265	N
772871902134169601	P
772871475858698240	P
772870919190671364	P
772870809945829376	P
772773420941574144	N
772865220859625472	N
772864972384796672	NEU
772864851626590208	N
772864731682070528	N
772866446661652480	N
772865843285852160	N
772868520749203456	P
772867745574690817	N
772862172452024324	P
772859071380807680	NONE
772861685619159041	P
772857506045493248	NEU
772885161855881216	N
772856435390550016	N
772759135150538757	N
772786216450215936	P
772786055787474944	P
772787650440888320	P
772789927478198272	P
772789016529932292	N
772792785174990848	N
772792434073956352	P
772792232164360192	N
772783199076413440	N
772782592798167040	P
772808105243635712	N
772781751127142400	N
772781174544601088	NEU
772780326510850048	P
772780156867977220	P
772810067217383428	P
772809369817874432	N
772743952638312448	P
772811485860995074	N
772810764579115009	NONE
772815448954040320	P
772814898980069376	P
772819338327883776	P
772818834914963456	N
772817931558350848	N
772817756085424128	P
772819990697353216	P
772812974046216193	N
772812657468604416	P
772839996520882176	N
772800719342665728	P
772776938486263808	NEU
772776679215423488	N
772776527629021184	N
772806545105162240	N
772798011483258880	NEU
772797821665804290	NONE
772797612994990080	NEU
772802790733254656	N
772799870004518912	P
772799393896562688	N
772798611541397504	N
772804403598397440	NEU
772803759160365056	P
772823507063439360	NEU
772796181441343488	N
772795286599168000	N
772795093698895872	N
772677550908792832	N
772676961558724608	NONE
772688348796321792	P
772754228108468224	N
772754022159843328	N
772737731508199424	N
772736659469262848	P
772736357240307712	N
772736337057284096	N
772735935842836480	P
772734612808331264	N
772762588778209280	P
772762310456803328	N
772762268211830784	P
772761998098624512	NEU
772761939168600066	N
772722912205893632	N
772721958379261952	P
772720454398279680	P
772749298152996864	P
772749297280516096	N
772747694448181248	NEU
772747585773789184	P
772778345159352320	P
772751406868692992	N
772750667681296386	P
772765788797300736	N
772765455677329408	N
772625403118751753	N
772604126895169536	N
772602798617812992	P
772576633467305984	P
772571771266555904	P
772599969052233729	P
772599319006502912	P
772571610515705856	P
772570419408830464	P
772667424315416580	NEU
772645340893831168	N
772673447155666944	N
772551192815734784	P
772557477904809984	N
772562884010401792	NONE
772562047338999808	N
772561977919021056	P
772561965575274496	P
772561727108112384	N
772559486452105217	N
772558378304495616	N
772558065375801348	NONE
772563766210854912	P
772563510136111105	N
772565582201905152	N
772561178082025472	N
772560707032342529	NEU
772559951822778372	N
772567673528061952	N
772538618028158976	N
772653806949638145	N
772658610296020992	N
772594294804938752	N
772594207823425536	NEU
772596760602697728	N
772574870861385728	P
772574582599458820	P
772573998026747908	P
772583845292040192	N
772606289784500224	N
772728478483570688	P
772725410475933696	N
772724832886788096	N
772712841635823617	P
772711926564618240	P
772711354885148672	P
772710409996492800	P
772696118316720128	P
772692508476407808	N
772703386768642052	P
772703203527983104	P
772701927192887296	N
772701900303114240	NONE
772698265779339264	N
772698156123447296	P
772709694469185536	N
772708774247358464	N
772708734229422080	NONE
772705685788319744	P
772705575411019776	N
772705382531735552	P
772733720252022784	P
772733647208214529	N
772730476314460160	P
772718588499226624	NONE
772718540776431617	P
772716470321152000	N
772691471476592640	P
772586104939810816	P
772584982657298433	NEU
772584899140259847	P
772638607026913281	N
772579760484544514	N
772579678225829888	N
772579639541784576	N
772592968549138432	NONE
772581397882077186	P
772592206066647040	N
772592038114189316	NEU
772445363492032512	NONE
772444431291121664	P
772443416257060864	N
772418792983068672	N
772404168002768896	N
772403679521546244	N
772403491797143553	N
772402420727029760	P
772446169247154176	N
772417038589501444	P
772416801154236416	NEU
772416369723924480	N
772415823344463872	N
772431318470758401	N
772923565536604160	NEU
772964970845921280	NONE
772964883084247040	N
772965124466417665	N
772916819187335169	NONE
773017323829661696	N
773035883704508416	N
772940864733777920	N
772940209801531396	P
772918748089057280	N
772918636394799104	P
772918438863986688	N
772917959006314496	N
772931783549652994	N
772938385581281280	N
772937862018891777	N
772934847660695556	P
772934706979569668	P
772937357439954944	P
772936649709944832	P
772958580731510784	N
772934153880961024	N
772907042843529217	N
772906407138103298	NEU
772905982875885568	N
772905777220685824	P
772946679033200640	N
772952959982395392	NEU
772952864964677633	N
772953796481847296	N
772957843951644672	N
772956652811251712	N
772955642948620288	N
772920512565698560	P
772920390108737541	N
772994853726715905	N
772991567405649920	P
772909095653412868	N
772982560301481984	P
772961202037223426	N
772921590556295168	P
772977734519758852	P
772978568792043520	P
772902392719343616	N
772901995975995392	N
772901590084751360	P
772900989271695360	N
772900799194210304	P
772912627391533056	P
772926881054199809	N
772914264248115200	N
772913603766812672	N
772941317177565184	N
772916003118391296	P
772915894129463300	N
772907394498166784	N
772911658788384769	P
772910885429972992	P
772910784649293828	NONE
772910590146863104	P
772903152882421760	N
772929609809666048	N
772928495555141632	N
772904286070210561	N
772904194768535553	N
772930294890594304	N
772929928027340801	P
771984863868190720	N
771983315888906240	N
771982780779597824	NONE
771982634440417281	P
771981150516576256	N
771980983772078080	P
771978674283438080	NEU
771976604469821440	N
771976420797145089	N
771971626128769024	N
772008749590609920	N
772008186048045056	NEU
772007790630043648	P
772012555988570112	P
772010906062585856	N
772010418692907008	P
772024898864701440	N
771994610201657345	P
771979159216201728	P
772062658019389440	P
772061048929193984	P
772060097178693632	P
772135006298841088	NEU
772141337890189312	N
772141114270814209	P
772141000223559680	N
772140797802217473	P
772134679231270912	N
772143746913886209	N
772142576879144960	P
772142531056439296	N
772138690277675008	N
772130713164480512	P
772016852990058496	NEU
772016749319421952	N
772015613795508224	N
772013961151668224	N
772013909062590464	P
772090640465268736	P
772088829540982784	N
772088804215754753	N
772096361277816834	P
772095325687386112	P
772095079225892864	P
772094822886862848	P
772091912757121024	P
772098586251259904	P
772097130903269376	N
772088536048820225	N
772085437376716800	N
772099602774388736	P
772070326222065664	P
772046714752630785	N
772045561662939136	P
772045164651147264	P
772067316376997888	N
772067075615494146	P
772066425120886788	P
771954032307007489	P
771951016656904193	P
772063910098767872	N
772023132437831681	P
772022658657550336	P
772019639928889344	N
771992848484925440	N
771992353322270720	P
771991085224779777	P
771969453311557632	NEU
772069883475529728	N
772069835526303744	NEU
772069487038308352	P
772038465903005696	N
772036911632359425	P
772036868191952896	P
772036245904039936	P
772167534896418816	NEU
772166536647831552	N
772166415625363457	N
772170339887480832	N
772173633578033153	P
772173391675752448	N
772173268979777537	P
772173231872700416	N
772172330231533568	N
772190831944069120	N
772190166081568768	N
772166150541217792	N
772005473495179264	P
772005193802194944	N
772004263681789952	N
772002628402372608	N
772002359539015680	P
772001585593454592	P
772001442701926400	P
772128471271235584	NONE
772128135148109824	N
772121850528821248	N
772121014436302848	P
772123134778601472	N
772130604485844992	P
772032788614750208	N
772030886892212224	N
772157223271366656	P
772148468429295616	N
772152685810233344	N
772151845825437696	NONE
772151722466836480	P
772146926498226177	N
772156412466237440	P
772155261071089664	P
772154965578178561	N
772154844907970560	N
772160166036967427	P
772159618210492422	N
772159120136925185	P
772158933087686656	P
772050821018181632	N
772050180610912257	N
772103482103005184	P
772103242792722433	P
772102660598235136	P
772108050555633665	P
772107361234382848	N
772106606263857152	N
772108193711423488	N
772111444007608320	N
772110693646598145	NEU
772114940823994368	NEU
771936392767234048	N
771945843209502720	P
771964043041144833	NEU
771963476315148288	N
771960452410662912	N
771817098901192704	P
771816453075001344	P
771815824294285312	N
771834363533221890	P
771833405797523460	N
771841316321984516	N
771841060620369920	P
771827379543027713	P
771826149223649280	P
771841749060820992	N
771824138847526913	P
771823093232775168	NEU
771828142432399361	P
771843252462948352	N
771672776985849856	P
771660036409954304	N
771657998796066817	N
771691228870152192	P
771690634293997568	NEU
771665156027756544	N
771662789446242304	N
771677321321406465	N
771676159985803264	NONE
771675615305015300	P
771635438247288833	N
771647799607697408	P
771662428513767427	N
771662144848879616	N
771692618996707328	N
772216024083075076	N
772215309327593472	N
772215081383890944	N
772177209410854912	P
772176594370781184	P
772200231396147201	P
772194616993013760	NEU
772194610420547584	P
772194188964290560	NEU
772214616273354763	N
772214383011303424	N
772213836317396992	N
772213826020315137	N
772213425560752129	NEU
772213347919986693	N
772213096026927105	P
772206511980421125	P
772206451938975744	P
772226516008706048	NEU
772226489521700864	P
772255511492325376	N
772251639944245249	N
772280849039368192	NONE
772278466989420544	P
772185409791066113	NEU
772184504890982400	NONE
772183891029463042	N
772183697512603648	P
772182402844225537	NEU
772182200972443648	P
772181922588033024	P
772240308226621440	N
772240263809032192	N
772242063329026048	P
772241489497886720	N
772224727314206720	N
772224614369984512	NEU
772195615291871236	P
772185764952170496	N
772218594381930496	P
772217924803239936	N
772217443464933376	NEU
772228780890947585	N
772229593386323972	P
772212479397167104	P
772285877884116993	P
772231557004292096	P
772231281857982464	P
772367731635195904	N
772366664272863232	P
772358462110048256	N
772358156555055104	N
772357630689939460	P
772357336073637888	N
772357229198663680	P
772331738655821824	P
772330939917664256	N
772353424880967680	P
772352474283929601	P
772386518807764992	N
772385321434636288	P
772384878017085440	N
772384856655486977	N
772384659321786369	NONE
772371589564366848	P
772321091238834176	N
772301584009093120	N
772337488488693761	N
772336948941819905	P
772336789751271424	N
772333306226610176	P
772326779377815552	P
772341305078931456	P
772340784611942400	P
772180794685227009	NEU
772180552396996608	N
772192930606026752	P
772220230747774976	P
772202571754799104	N
772202401478631424	N
772202095135129600	N
772179507876925440	N
772178133554499584	N
772206004679344128	NEU
771489208003362816	P
771496214252716032	P
771496028142960640	N
771495020822224896	N
771494997845798912	N
771488575359705088	NEU
771466812865253376	N
771466804963270661	N
771466400221257728	N
771467579072344064	N
771110827621507072	N
771110803726557185	N
771110465447534593	N
771127781388328960	N
771109774888988673	NONE
771109053179232257	N
771108898568830976	P
771108777839951873	P
771130673646170112	P
771129752329547776	N
771133665451642881	P
771419102904745984	N
771381451933777920	N
771391914910294017	N
771395509546278912	P
771394999049154560	N
771416543213289472	N
771393354043101184	N
771420730563125248	N
771419776258306049	N
771419509550903296	NONE
771419486431969280	P
771576215735906305	N
771572280967049216	P
771601721156001792	P
771125900133994496	N
771125112716263424	N
771108133271920640	N
771107676067594241	N
771112030258462720	P
771136461668282368	NEU
771121645742325765	N
771107278170755072	N
771106589516455937	N
771142341247766528	N
771144682533482496	N
771144590917263361	N
771144416782348288	N
771144088057999360	N
771145551094177792	N
771513331970637825	N
771511900500856832	NEU
771247405635252224	P
771105844868030464	N
771105092263145472	N
771235873371238400	N
771231460283916289	N
771284156177416192	N
771283840111345664	N
771228528779997184	N
771227534880944130	N
771269941706104832	N
771268996196802562	N
771268603236667392	P
771225096279040001	P
771241035485749249	P
771240369375674368	P
771278736339722241	P
771278232134057984	N
771277715865493504	N
771276121115688961	P
771291972699029505	N
771291609166151680	N
771289402542792704	N
771124243622952960	N
771123799634960388	N
771298827802447872	N
771297908096372737	P
771297660909260800	P
771296336704573440	N
771314053427957760	P
771313377637347328	P
771286467285028864	P
771373639442788352	NONE
771373203470094336	N
771372877920755717	P
771372841522659328	P
771359874693402624	P
771330372026105856	P
773259596572098560	P
773245508794056705	P
773306050040754176	N
773280598500708352	N
773281545616580608	P
773280986268332032	P
773545957191540736	N
773561802240188416	P
773561559578730496	NEU
773556491169193984	N
773557586410995713	N
773560468749201408	N
773562705382875137	P
773535345786970112	N
773343490646441986	P
773342393575825408	N
773513757905588225	N
773513633548632065	P
773513147143643137	P
773513117506670592	P
773512882910879744	P
773511775350325248	P
773493187105153024	N
773450527891947520	P
773449918342127616	P
773448266667229189	NONE
773447833794076680	P
773498693257404416	P
773510530975825920	N
773495009593139200	P
773494185462824962	N
773493720041852928	P
773515572504104960	N
773489726145855488	P
773440749023166465	N
773439070756364288	P
773438146973499392	N
773437992518160385	P
773436845262790656	P
773526619277430784	N
773526090744754180	NEU
773506618554220544	N
773505827894337536	N
773505360200163328	P
773509586343038976	N
773507624209874948	P
773524437245239296	N
773534020760178688	NEU
773533315810856960	P
773504980674342912	NONE
773268307965251584	P
773268081242243072	P
773235661293883392	N
773235631266865152	P
773235448290373632	N
773234685975625728	N
773272058004381696	N
773271992216776705	N
773269900609617920	N
773268824221155328	N
773276610522968064	N
773274033152487424	N
773266498223759360	N
773266468188385280	N
773266179070754816	NEU
773265586340102145	P
773278086347489280	P
773277596754796544	P
773258183389351936	N
773262211028582400	P
773261812162760705	N
773237343327223808	N
773236911704080385	N
773244021795909632	N
773250121844813825	N
773252510274449408	N
773262733785587712	N
773265226871500800	N
773265157585854464	N
773263892206288896	N
773287496499200000	N
773286717814104064	N
773284156411416576	P
773263321562746880	N
773301302268948480	NONE
773322546523566082	N
773609192234057732	N
773608967645831168	N
773608675629989890	N
773572520620519424	N
773603977241976832	P
773601930782339072	N
773601780118716417	NEU
773601681594519552	P
773609818133258240	N
773609455221178368	P
773939978271358976	N
773963871413567488	N
773963405644496905	P
773959871859421184	N
774006978888757248	P
774006032183988224	P
774005959559680000	P
774005669968093184	N
774031160372592641	P
774003633759281152	N
774032533264752640	P
773795734034509824	P
773794367463194624	N
773792951474515968	N
773778580794908672	P
773842241932693504	N
773834721503670272	P
773832911246204928	N
773831764011778049	P
773831730574848000	P
773849518395822080	N
773845460725432320	NONE
773844709882068997	P
773839507770712064	P
773837607751053313	N
773850849403662336	P
773934692622012416	N
773934290967097344	P
773934187694948353	P
773945562840301569	N
773945306664796160	P
773947603172069378	N
773972587705663489	P
773971554501849089	N
773937481968390144	P
773937340083494912	P
773904309046112256	N
773928227580551172	NEU
773927901867732992	P
773927719864246272	P
774008784280846336	N
774011767907295232	N
774013172701421574	P
774012105607503872	P
774016671858032640	P
773920725535232000	N
773920665086861312	N
773920515761332224	N
773922399314141185	N
773921401652871168	N
773917410474749952	P
773940757631733760	P
773913914790862848	N
773889864559431680	P
773889039086694400	N
773892230138335232	NEU
773901405300072448	N
773882843361636352	NONE
773897985977614336	P
773992431830364160	P
773991494571220992	P
774045316144259074	P
774023986015563776	NEU
774019196137054209	N
774597172859957248	N
774586993833570304	P
774598166821888000	P
774583280758878208	N
774582762439409664	P
774580831222456320	P
774601594637811717	N
774603469445558272	N
774759795979120640	N
774769488407519232	N
774771613321527297	N
774743077898579969	N
774405946806337536	N
774626508182872065	P
774704780769976320	P
774706516318355456	N
774705969955794944	N
774705657102598144	P
774705411098279937	N
774684862750089220	NEU
774683668698787840	P
774686183980949504	P
774711974433357824	P
774711535839113217	N
774721945719963648	NONE
774719380441694208	N
774697731721990144	P
774713688548864001	P
774713171454128129	N
774617906478997505	N
774691777039196160	N
774675931612971008	N
774696755111792640	P
774632481282818048	P
774649021520547840	P
774607305862221824	N
774640596858306560	N
774638913814163457	NEU
774662600168730624	N
773625712926420992	P
773577865334026241	P
773550736487620609	NEU
773594926663798784	P
773588943560445952	N
773648457991094273	N
773643334476763136	N
773592529895915521	P
773599589169520641	NEU
773619434531463168	P
773623339524952065	N
773621651539984384	P
